kernel_name,strategy,level,M,N,K,target,device,compile_passed,correctness_passed,max_abs_error,mean_abs_error,latency_ms_mean,latency_ms_std,num_warmup,num_trials,tuning_time_sec,max_trials_global,max_trials_per_task,num_trials_per_iter,cost_model,task_scheduler,seed,metaschedule_work_dir,scheduled_module_path,error_type,error_message,timestamp,bad_baseline,metaschedule_database_tuning_record,metaschedule_database_workload,num_tuning_cores,post_optimization,schedule_source,target_for_tuning,target_name,generated_schedule_apply_fn,generated_schedule_path,generated_schedule_sha256,generated_search_space_entrypoint,generated_search_space_path,generated_search_space_sha256,used_fallback_schedule,experiment_id,suite_name,run_id,run_kind,benchmark_group,experiment_method,task_name,workload_name,shape,problem_size,selection_role,generation,candidate_id,parent_id,fitness_score,fitness_reason,candidate_path,prompt_path,response_path,evolution_run_dir,evolution_kind,best_fitness_score,best_fitness_reason,best_candidate_id,best_candidate_path,evolution_time_sec,evolution_history_path,evolution_best_path,num_candidates_evaluated,num_compile_failures,num_correct_candidates
matmul_tir,generated-schedule,level_1_direct_schedule,256,256,256,llvm,cpu:0,True,True,4.57763671875e-05,2.253069169455557e-06,19.6019152,0.02548934166588091,3,10,0.0,0,,0,,,,,,,,2026-05-19T08:29:18.100382+00:00,False,,,,,generated/schedules/identity.py,,,apply_schedule,generated/schedules/identity.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,16,16,16,llvm,cpu:0,True,True,9.5367431640625e-07,2.1644518710672855e-07,0.05890120000000001,0.005566213017842561,3,10,12.810969163081609,4,,2,random,round-robin,0,results/work_dirs/generated-search-space/M16_N16_K16_llvm_2026-05-19T090537.770825Z0000,results/work_dirs/generated-search-space/M16_N16_K16_llvm_2026-05-19T090537.770825Z0000/scheduled_module.txt,,,2026-05-19T09:05:52.326759+00:00,False,results/work_dirs/generated-search-space/M16_N16_K16_llvm_2026-05-19T090537.770825Z0000/database_tuning_record.json,results/work_dirs/generated-search-space/M16_N16_K16_llvm_2026-05-19T090537.770825Z0000/database_workload.json,1,False,generated/search_spaces/basic_matmul.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":96,""mcpu"":""generic""}",llvm,,,,generate_design_space,generated/search_spaces/basic_matmul.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,256,256,256,llvm,cpu:0,True,True,4.57763671875e-05,2.253069169455557e-06,2.1165848,0.12254657040309205,3,10,11.884302479913458,4,,2,random,round-robin,0,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T090634.104624Z0000,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T090634.104624Z0000/scheduled_module.txt,,,2026-05-19T09:06:47.698520+00:00,False,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T090634.104624Z0000/database_tuning_record.json,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T090634.104624Z0000/database_workload.json,1,False,generated/search_spaces/basic_matmul.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":96,""mcpu"":""generic""}",llvm,,,,generate_design_space,generated/search_spaces/basic_matmul.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,metaschedule,baseline_metaschedule,256,256,256,llvm,cpu:0,True,True,4.57763671875e-05,2.253069169455557e-06,0.7014428,0.07387329174038475,3,10,30.284831256023608,4,,2,random,round-robin,0,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-19T204654.645702Z0000,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-19T204654.645702Z0000/scheduled_module.txt,,,2026-05-19T20:47:26.323330+00:00,False,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-19T204654.645702Z0000/database_tuning_record.json,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-19T204654.645702Z0000/database_workload.json,1,False,tvm.s_tir.meta_schedule.tir_integration.tune_tir,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":96,""mcpu"":""generic""}",llvm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,fixed,baseline_fixed,256,256,256,llvm,cpu:0,True,True,4.57763671875e-05,2.253069169455557e-06,19.511744999999998,0.013190442608191237,3,10,0.0,0,,0,,,,,,,,2026-05-19T20:48:26.135021+00:00,False,,,,,src.kernels.matmul_tir.apply_schedule_for_target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,256,256,256,llvm,cpu:0,True,True,4.57763671875e-05,2.253069169455557e-06,2.7068504,0.303457060738484,3,10,12.007008427986875,10,,5,random,round-robin,0,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T205009.121594Z0000,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T205009.121594Z0000/scheduled_module.txt,,,2026-05-19T20:50:23.089200+00:00,False,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T205009.121594Z0000/database_tuning_record.json,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-19T205009.121594Z0000/database_workload.json,1,False,generated/search_spaces/basic_matmul.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":96,""mcpu"":""generic""}",llvm,,,,generate_design_space,generated/search_spaces/basic_matmul.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmul_tir,fixed,baseline_fixed,128,128,128,llvm,cpu:0,True,True,1.1444091796875e-05,1.023675395117607e-06,1.1979414,0.01568626931555112,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:28:05.797800+00:00,False,,,,,src.kernels.matmul_tir.apply_schedule_for_target,,,,,,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M128_N128_K128_llvm_fixed,benchmark_suite,final_benchmark,fixed,matmul,matmul_tir,M128_N128_K128,2097152,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,metaschedule,baseline_metaschedule,128,128,128,llvm,cpu:0,True,True,1.1444091796875e-05,1.023675395117607e-06,0.0760961,0.005007851444481956,3,10,40.60075962590054,16,,4,random,round-robin,0,results/work_dirs/metaschedule/M128_N128_K128_llvm_2026-05-23T062806.291924Z0000,results/work_dirs/metaschedule/M128_N128_K128_llvm_2026-05-23T062806.291924Z0000/scheduled_module.txt,,,2026-05-23T06:28:47.030149+00:00,False,results/work_dirs/metaschedule/M128_N128_K128_llvm_2026-05-23T062806.291924Z0000/database_tuning_record.json,results/work_dirs/metaschedule/M128_N128_K128_llvm_2026-05-23T062806.291924Z0000/database_workload.json,1,False,tvm.s_tir.meta_schedule.tir_integration.tune_tir,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M128_N128_K128_llvm_metaschedule,benchmark_suite,final_benchmark,metaschedule,matmul,matmul_tir,M128_N128_K128,2097152,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,128,128,128,llvm,cpu:0,True,True,1.1444091796875e-05,1.023675395117607e-06,2.2927065,1.5999629376303846,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:28:47.324406+00:00,False,,,,,generated/schedules/identity.py,,,apply_schedule,generated/schedules/identity.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M128_N128_K128_llvm_level1-candidate,benchmark_suite,final_benchmark,level1-candidate,matmul,matmul_tir,M128_N128_K128,2097152,candidate,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,128,128,128,llvm,cpu:0,True,True,1.1444091796875e-05,1.023675395117607e-06,0.2200851,0.03146830268524186,3,10,7.05424288706854,16,,4,random,round-robin,0,results/work_dirs/generated-search-space/M128_N128_K128_llvm_2026-05-23T062847.362974Z0000,results/work_dirs/generated-search-space/M128_N128_K128_llvm_2026-05-23T062847.362974Z0000/scheduled_module.txt,,,2026-05-23T06:28:55.822739+00:00,False,results/work_dirs/generated-search-space/M128_N128_K128_llvm_2026-05-23T062847.362974Z0000/database_tuning_record.json,results/work_dirs/generated-search-space/M128_N128_K128_llvm_2026-05-23T062847.362974Z0000/database_workload.json,1,False,generated/search_spaces/basic_matmul.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,generated/search_spaces/basic_matmul.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M128_N128_K128_llvm_level2-candidate,benchmark_suite,final_benchmark,level2-candidate,matmul,matmul_tir,M128_N128_K128,2097152,candidate,,,,,,,,,,,,,,,,,,,,
matmul_tir,fixed,baseline_fixed,256,256,256,llvm,cpu:0,True,True,2.288818359375e-05,1.751233412505826e-06,40.278995200000004,2.788915004848366,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:28:56.128096+00:00,False,,,,,src.kernels.matmul_tir.apply_schedule_for_target,,,,,,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M256_N256_K256_llvm_fixed,benchmark_suite,final_benchmark,fixed,matmul,matmul_tir,M256_N256_K256,16777216,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,metaschedule,baseline_metaschedule,256,256,256,llvm,cpu:0,True,True,2.288818359375e-05,1.751233412505826e-06,0.19254980000000002,0.004980250592088713,3,10,40.71919157681987,16,,4,random,round-robin,0,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-23T062856.811364Z0000,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-23T062856.811364Z0000/scheduled_module.txt,,,2026-05-23T06:29:37.722053+00:00,False,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-23T062856.811364Z0000/database_tuning_record.json,results/work_dirs/metaschedule/M256_N256_K256_llvm_2026-05-23T062856.811364Z0000/database_workload.json,1,False,tvm.s_tir.meta_schedule.tir_integration.tune_tir,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M256_N256_K256_llvm_metaschedule,benchmark_suite,final_benchmark,metaschedule,matmul,matmul_tir,M256_N256_K256,16777216,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,256,256,256,llvm,cpu:0,True,True,2.288818359375e-05,1.751233412505826e-06,66.6743424,5.562548071724023,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:29:38.053968+00:00,False,,,,,generated/schedules/identity.py,,,apply_schedule,generated/schedules/identity.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M256_N256_K256_llvm_level1-candidate,benchmark_suite,final_benchmark,level1-candidate,matmul,matmul_tir,M256_N256_K256,16777216,candidate,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,256,256,256,llvm,cpu:0,True,True,2.288818359375e-05,1.751233412505826e-06,1.8053474,3.3621202570183057,3,10,7.013922620099038,16,,4,random,round-robin,0,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-23T062938.994882Z0000,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-23T062938.994882Z0000/scheduled_module.txt,,,2026-05-23T06:29:47.801408+00:00,False,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-23T062938.994882Z0000/database_tuning_record.json,results/work_dirs/generated-search-space/M256_N256_K256_llvm_2026-05-23T062938.994882Z0000/database_workload.json,1,False,generated/search_spaces/basic_matmul.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,generated/search_spaces/basic_matmul.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,ckpt2_cpu_candidates,checkpoint_2_cpu_candidates,matmul_M256_N256_K256_llvm_level2-candidate,benchmark_suite,final_benchmark,level2-candidate,matmul,matmul_tir,M256_N256_K256,16777216,candidate,,,,,,,,,,,,,,,,,,,,
matmul_tir,fixed,baseline_fixed,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.1192998,0.0019408311003279014,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:36:22.247488+00:00,False,,,,,src.kernels.matmul_tir.apply_schedule_for_target,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_fixed,benchmark_suite,final_benchmark,fixed,matmul,matmul_tir,M64_N64_K64,262144,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,metaschedule,baseline_metaschedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.07883720000000001,0.009865335765193193,3,10,20.107814153190702,8,,4,random,round-robin,0,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063622.264697Z0000,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063622.264697Z0000/scheduled_module.txt,,,2026-05-23T06:36:42.452716+00:00,False,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063622.264697Z0000/database_tuning_record.json,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063622.264697Z0000/database_workload.json,1,False,tvm.s_tir.meta_schedule.tir_integration.tune_tir,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_metaschedule,benchmark_suite,final_benchmark,metaschedule,matmul,matmul_tir,M64_N64_K64,262144,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13842533333333332,0.0030455468401512946,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:42.669644+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,0,g000_c000_seed,,7.224111193519492,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,3.2374973333333337,4.3841121042346645,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:42.886724+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.py,8549399d8e72220bf4f9236681ac53d44748bdb2ef289ff1fd4e9c29a2ed440c,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c000,g000_c000_seed,0.30888056329930563,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.14002533333333333,0.0023382234471685704,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:43.097395+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.py,7aef416868538c19dbf38af0dc26c2164914f7ce93e45dc669f2b2746a817a25,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c001,g000_c000_seed,7.141564859692056,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13862533333333335,0.003181009623094879,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:43.300839+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.py,5ef10339ac244ecf4f73374f68290259be396bd17bfe0c223e3efdc3f6b2b403,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c002,g000_c000_seed,7.213688695668901,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13649199999999997,0.0004852490769354056,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:43.495154+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.py,1492bcc974780dbbb5644b1de3ca103a54a0a0d5a9c021219e940f0c3c008a79,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c003,g000_c000_seed,7.326436714239664,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13630866666666666,0.0001309792180292511,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:43.711071+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.py,4d912a5055dec09904384d0dbd17de5d9ebe0d5ea6a6b27fc806e71ca7cba572,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c000,g001_c003,7.33629067361821,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,4.447865,6.097477942772569,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:43.920660+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.py,26a24ace353401618e30375ae9499d23f94bc000f6d46f057f91b365d5861d0d,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c001,g001_c002,0.2248269675451031,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13627533333333333,7.408703590297082e-05,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:44.113250+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,1c1858958778a204bf07fef523967dbf93965eb26a810ee224da6343f0124597,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c002,g001_c003,7.338085151140094,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,3.4484936666666663,4.6810916796981115,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:36:44.316028+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.py,9652d2d6ba5ae7f2db28c257709a5b2410f324ef98f88588e35d8ae91f8d48cf,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c003,g001_c002,0.28998168379024625,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.1193767,0.0021457078575612305,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:36:44.432245+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,1c1858958778a204bf07fef523967dbf93965eb26a810ee224da6343f0124597,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,benchmark_suite,final_benchmark,level1-search,matmul,matmul_tir,M64_N64_K64,262144,best_of_search,,,,,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,,7.338085151140094,correct,g002_c002,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,1.874902244657278,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/history.json,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/best.json,9,0,9
